date,open,high,low,close,volume,quote_volume
2022-01-06 04:00:00,42821.05,43258.82,42566.73,43222.22,53675.887,2307221059.62148
2022-01-06 08:00:00,43222.22,43253.23,42385.83,42865.15,59278.161,2537895163.73292
2022-01-06 12:00:00,42865.14,43228.73,42629.75,42947.79,61959.766,2659539662.65219
2022-01-06 16:00:00,42947.78,43488.48,42742.0,43409.03,42221.222,1819810760.89444
2022-01-06 20:00:00,43409.03,43564.78,43000.0,43080.01,26197.751,1131750671.53818
2022-01-07 00:00:00,43080.01,43135.0,41500.0,41789.97,72499.775,3070495350.0536
2022-01-07 04:00:00,41789.97,41931.0,40900.0,41691.61,96980.039,4025733556.1838
2022-01-07 08:00:00,41699.41,42960.0,41601.96,42249.99,61787.693,2612113551.76355
2022-01-07 12:00:00,42250.0,42791.45,40456.56,41297.41,131096.797,5457300035.52209
2022-01-07 16:00:00,41297.14,42345.81,40900.0,41764.32,79067.223,3293127951.62823
2022-01-07 20:00:00,41763.67,42056.36,41300.0,41553.86,31783.322,1325136547.44778
2022-01-08 00:00:00,41553.87,42247.36,41553.86,41796.03,33066.323,1384322096.37654
2022-01-08 04:00:00,41796.03,41988.67,41711.35,41902.21,16857.004,705842439.07159
2022-01-08 08:00:00,41902.21,42191.84,41747.64,41918.02,32638.282,1369715152.04972
2022-01-08 12:00:00,41918.02,42040.23,41300.0,41600.72,39542.944,1651207274.23365
2022-01-08 16:00:00,41600.72,41729.6,40500.0,40837.51,100299.812,4115480852.5361
2022-01-08 20:00:00,40837.5,42335.0,40722.22,41688.05,61332.859,2553354753.1362
2022-01-09 00:00:00,41688.05,42168.0,41380.0,41835.6,36586.352,1528430137.43137
2022-01-09 04:00:00,41835.6,42092.95,41666.0,41784.63,22050.977,923086223.4724
2022-01-09 08:00:00,41784.62,42000.0,41400.0,41854.25,34959.754,1457256863.65942
2022-01-09 12:00:00,41854.26,41918.0,41170.0,41611.09,40736.574,1693967886.65478
2022-01-09 16:00:00,41611.09,42735.0,41550.0,42678.95,54244.795,2285566131.06154
2022-01-09 20:00:00,42678.96,42773.85,41755.0,41851.22,34556.5,1459452045.20937
2022-01-10 00:00:00,41851.22,42025.0,41572.0,41946.05,29063.854,1215138000.04988
2022-01-10 04:00:00,41946.05,42219.84,41801.63,42034.99,27296.153,1146918078.67058
2022-01-10 08:00:00,42035.0,42098.52,41422.0,41564.26,38659.985,1613853071.13754
2022-01-10 12:00:00,41564.26,41612.0,39610.0,40973.56,191731.906,7787278155.45177
2022-01-10 16:00:00,40973.56,42140.28,40502.1,41280.45,129699.635,5365351323.14774
2022-01-10 20:00:00,41280.45,41990.0,41144.14,41801.55,37192.583,1548231641.87795
2022-01-11 00:00:00,41801.55,42369.99,41537.0,42251.59,38923.481,1634460285.16161
2022-01-11 04:00:00,42251.6,42350.0,41950.0,42191.79,28211.101,1189217878.38291
2022-01-11 08:00:00,42191.81,42698.34,41561.25,41800.95,54600.484,2292224656.71209
2022-01-11 12:00:00,41800.07,42200.0,41255.0,41716.42,70410.719,2935291575.60739
2022-01-11 16:00:00,41716.41,43118.0,41662.16,42938.55,105655.963,4496035485.53209
2022-01-11 20:00:00,42938.55,43080.52,42586.58,42700.68,25958.943,1109920896.20735
2022-01-12 00:00:00,42700.69,42949.97,42415.0,42592.92,25398.301,1082890454.04636
2022-01-12 04:00:00,42592.91,42864.0,42450.0,42550.09,24257.707,1033952749.99355
2022-01-12 08:00:00,42550.1,43444.0,42487.74,42906.98,55508.866,2382438081.99083
2022-01-12 12:00:00,42906.98,44091.93,42848.38,43549.99,103073.726,4491160041.62106
2022-01-12 16:00:00,43550.0,43870.0,43300.0,43707.2,38298.922,1670608369.70808
2022-01-12 20:00:00,43708.98,44300.0,43604.0,43880.72,34801.772,1528297966.66145
2022-01-13 00:00:00,43880.72,44034.98,43419.11,43501.19,25184.537,1099340533.88829
2022-01-13 04:00:00,43501.18,43777.0,43480.37,43682.7,18454.877,805596568.28157
2022-01-13 08:00:00,43682.7,43998.0,43466.76,43592.1,35161.982,1539138482.27247
2022-01-13 12:00:00,43592.1,44396.68,42847.86,43170.0,101156.462,4414264654.0517
2022-01-13 16:00:00,43170.0,43500.0,42511.49,42690.02,72060.145,3091387152.53163
2022-01-13 20:00:00,42690.01,42862.05,42301.16,42534.32,37271.177,1587189564.54611
2022-01-14 00:00:00,42538.72,42764.51,42350.0,42611.77,26118.078,1112540107.47123
2022-01-14 04:00:00,42611.04,42950.7,42557.83,42635.62,25171.362,1076307201.09429
2022-01-14 08:00:00,42635.64,42687.35,41807.22,41983.12,61165.784,2582775460.42137
2022-01-14 12:00:00,41983.12,43350.0,41666.0,43082.57,94050.754,4005064701.74866
2022-01-14 16:00:00,43082.58,43388.0,42758.46,43055.09,41991.268,1807126457.41054
2022-01-14 20:00:00,43055.1,43450.0,42976.94,43042.4,24019.831,1036947710.53199
2022-01-15 00:00:00,43042.4,43161.54,42846.58,42918.27,18172.76,781598232.99237
2022-01-15 04:00:00,42918.27,43091.24,42676.19,43073.99,21502.38,922628336.1437
2022-01-15 08:00:00,43073.99,43279.93,42856.31,42995.23,24779.19,1067033734.00165
2022-01-15 12:00:00,42998.2,43389.66,42530.64,43370.01,53299.809,2289480033.35133
2022-01-15 16:00:00,43370.0,43570.0,43200.34,43496.85,30500.863,1322174625.37202
2022-01-15 20:00:00,43496.85,43800.0,43058.57,43070.51,36394.155,1579710099.7696
2022-01-16 00:00:00,43070.51,43136.68,42816.0,42966.51,21680.661,932064578.89947
2022-01-16 04:00:00,42966.51,43229.83,42835.0,43173.02,19685.639,847683024.08617
2022-01-16 08:00:00,43173.02,43274.82,42750.0,42960.0,26377.981,1134583482.08898
2022-01-16 12:00:00,42960.0,43409.42,42531.69,43207.81,57634.189,2480667765.32797
2022-01-16 16:00:00,43208.01,43464.71,42768.87,42817.01,29378.379,1267145751.48
2022-01-16 20:00:00,42817.01,43250.0,42731.07,43060.66,22693.626,976648121.55281
2022-01-17 00:00:00,43060.66,43159.32,42606.0,42635.91,27198.485,1165602898.24702
2022-01-17 04:00:00,42636.3,42951.92,42222.0,42639.51,38889.007,1657607310.2197
2022-01-17 08:00:00,42638.1,42887.63,42555.01,42656.61,26231.901,1121136813.47677
2022-01-17 12:00:00,42656.61,42768.95,42345.78,42467.49,37730.884,1606497398.85769
2022-01-17 16:00:00,42467.49,42527.0,41826.0,42221.15,57281.534,2414594663.82012
2022-01-17 20:00:00,42221.14,42368.0,41523.68,42176.34,45416.534,1905301654.99948
2022-01-18 00:00:00,42176.34,42413.0,41953.9,42027.18,26401.352,1114487800.55658
2022-01-18 04:00:00,42027.18,42321.4,41855.0,42040.0,28273.791,1189651205.69913
2022-01-18 08:00:00,42040.0,42040.0,41379.39,41842.4,53114.385,2220003156.39452
2022-01-18 12:00:00,41842.4,41937.49,41260.0,41574.09,74084.757,3079528578.76967
2022-01-18 16:00:00,41574.09,41777.99,41370.64,41680.93,39393.236,1637470998.95521
2022-01-18 20:00:00,41680.94,42680.0,41486.0,42337.58,46204.944,1948529698.97273
2022-01-19 00:00:00,42337.58,42498.87,41550.0,41690.59,45861.101,1930945295.44886
2022-01-19 04:00:00,41690.61,41835.97,41133.73,41271.21,44726.027,1857306994.67813
2022-01-19 08:00:00,41271.21,42154.99,41115.64,42023.15,70232.904,2923260392.01414
2022-01-19 12:00:00,42023.97,42545.0,41828.0,41971.31,81370.997,3433311341.59118
2022-01-19 16:00:00,41971.31,42366.95,41683.33,41864.47,61136.253,2566204638.98956
2022-01-19 20:00:00,41864.46,41986.76,41557.0,41657.89,30624.813,1278797735.39101
2022-01-20 00:00:00,41656.9,42068.12,41631.3,41915.36,24616.155,1030023869.20376
2022-01-20 04:00:00,41915.35,42145.71,41756.64,42039.99,21627.88,906986820.96961
2022-01-20 08:00:00,42040.0,42217.91,41803.0,42117.31,32685.076,1373312847.34945
2022-01-20 12:00:00,42117.32,43440.0,41923.0,43275.74,112378.669,4803229680.2862
2022-01-20 16:00:00,43275.75,43495.0,42810.0,42909.99,62557.723,2696796909.50586
2022-01-20 20:00:00,42909.99,42975.3,40550.0,40661.69,145952.549,6057118246.99174
2022-01-21 00:00:00,40662.06,41095.76,38200.0,38447.91,190332.367,7555084665.32749
2022-01-21 04:00:00,38447.92,39157.25,38419.12,39106.42,68697.007,2665002590.95079
2022-01-21 08:00:00,39106.43,39272.13,38645.16,38878.71,51331.454,2000364175.56224
2022-01-21 12:00:00,38878.72,39029.55,37648.16,38831.88,164801.884,6327247000.26433
2022-01-21 16:00:00,38831.88,39045.0,37805.0,37967.04,88881.025,3414921134.04027
2022-01-21 20:00:00,37967.04,38471.92,35380.92,36425.98,226277.172,8339996977.7662
2022-01-22 00:00:00,36426.46,36817.74,35947.2,36319.99,81267.516,2957354031.43237
2022-01-22 04:00:00,36319.99,36411.75,35101.0,35374.14,100575.875,3596300236.77217
2022-01-22 08:00:00,35377.17,35930.16,33950.0,35385.59,188021.304,6597089530.3531
2022-01-22 12:00:00,35383.04,36181.08,34800.0,34829.93,106490.777,3777259252.81405
2022-01-22 16:00:00,34829.93,35488.0,34211.5,34506.47,118674.765,4127232294.00018
2022-01-22 20:00:00,34506.48,35756.0,34404.63,35043.73,81242.667,2851732497.65314
2022-01-23 00:00:00,35043.73,35502.0,34800.0,35032.09,43478.667,1528475434.73189
2022-01-23 04:00:00,35032.08,35742.0,34920.64,35553.2,52786.99,1864540500.17746
2022-01-23 08:00:00,35552.0,36118.05,35315.84,35671.57,73916.856,2642831389.7803
2022-01-23 12:00:00,35671.56,36055.0,35021.12,35265.33,65186.126,2314543967.21768
2022-01-23 16:00:00,35265.32,35443.83,34588.8,34763.65,57028.697,1998644078.78605
2022-01-23 20:00:00,34763.65,36496.92,34687.13,36230.01,76975.567,2748364873.06323
2022-01-24 00:00:00,36230.0,36249.53,35144.67,35315.02,54944.39,1958406443.979
2022-01-24 04:00:00,35315.03,35448.0,34798.2,34875.53,53335.384,1873629765.47477
2022-01-24 08:00:00,34875.54,35580.0,33005.33,33690.01,213651.211,7274377509.92695
2022-01-24 12:00:00,33690.0,34345.0,32853.83,34217.72,218066.539,7318299461.75687
2022-01-24 16:00:00,34218.81,36424.0,33758.49,36050.48,189038.451,6651716522.62442
2022-01-24 20:00:00,36050.46,37528.0,35936.65,36648.31,93964.727,3447388955.61515
2022-01-25 00:00:00,36648.3,36667.62,35942.59,36405.01,42911.754,1555367231.03844
2022-01-25 04:00:00,36402.55,36480.0,35693.0,36035.0,46686.852,1680640250.39516
2022-01-25 08:00:00,36033.41,36793.85,35993.84,36385.0,64687.349,2350239569.9602
2022-01-25 12:00:00,36384.99,37161.33,35950.41,36522.01,113892.414,4156544575.4692
2022-01-25 16:00:00,36526.33,37561.03,36480.52,37039.99,86729.467,3216711551.63589
2022-01-25 20:00:00,37039.99,37081.53,36404.17,36934.26,54627.681,2007971754.3199
2022-01-26 00:00:00,36934.26,37480.0,36536.0,37363.81,44102.324,1630397117.40214
2022-01-26 04:00:00,37363.81,37973.78,37125.0,37321.95,59484.763,2231381187.26966
2022-01-26 08:00:00,37321.96,38239.99,37311.81,38045.91,70811.35,2675006891.10858
2022-01-26 12:00:00,38045.92,38485.39,37566.0,37962.11,90755.824,3454687165.14188
2022-01-26 16:00:00,37962.11,38886.58,37363.22,37548.79,174483.135,6640973549.56368
2022-01-26 20:00:00,37548.79,37548.79,36232.42,36787.43,114819.988,4226426942.70719
2022-01-27 00:00:00,36787.42,37067.62,35471.53,35730.42,80090.886,2894889434.04092
2022-01-27 04:00:00,35730.42,36277.13,35673.67,36150.76,45168.023,1624810934.27979
2022-01-27 08:00:00,36151.81,36776.99,35788.02,36670.15,57824.352,2105193839.10587
2022-01-27 12:00:00,36670.14,37200.0,36451.61,36625.3,77370.159,2844590525.56731
2022-01-27 16:00:00,36625.29,36774.4,35850.0,36194.34,73057.779,2650150235.854
2022-01-27 20:00:00,36194.33,37200.0,35513.13,37131.0,88495.723,3208870652.8744
2022-01-28 00:00:00,37131.0,37451.0,36601.16,37341.84,55618.483,2061817433.17511
2022-01-28 04:00:00,37342.54,37488.99,36766.0,36788.86,49705.575,1845885188.64856
2022-01-28 08:00:00,36788.86,36884.88,36309.0,36433.29,56963.316,2082316841.59219
2022-01-28 12:00:00,36433.29,37293.22,36149.02,37169.99,100314.742,3687827780.84747
2022-01-28 16:00:00,37169.99,37359.0,36750.0,37205.88,54635.766,2023273425.03113
2022-01-28 20:00:00,37205.88,38000.0,37118.98,37696.21,50271.261,1893471230.83046
2022-01-29 00:00:00,37696.22,37979.0,37431.1,37715.0,30569.454,1151576285.2005
2022-01-29 04:00:00,37715.0,37939.0,37575.06,37822.15,26772.493,1010684208.29189
2022-01-29 08:00:00,37822.15,37925.0,37550.0,37723.57,23928.858,902315654.54905
2022-01-29 12:00:00,37723.57,38211.05,37252.0,37543.79,64654.344,2441845097.36362
2022-01-29 16:00:00,37543.79,37938.88,37297.34,37831.0,36527.6,1374453977.58023
2022-01-29 20:00:00,37832.37,38750.94,37807.9,38150.01,56205.015,2153301027.24797
2022-01-30 00:00:00,38150.0,38280.73,37716.38,37899.99,26640.056,1011101958.86458
2022-01-30 04:00:00,37900.0,38283.55,37880.06,38228.0,22596.856,861677593.67421
2022-01-30 08:00:00,38228.0,38420.3,37800.0,38095.46,34747.003,1322020681.28487
2022-01-30 12:00:00,38095.46,38146.53,37706.1,37962.13,35624.41,1350287395.75017
2022-01-30 16:00:00,37962.61,38082.15,37419.9,37505.73,34844.098,1315308265.65711
2022-01-30 20:00:00,37505.73,38240.0,37334.83,37870.01,40576.702,1532715545.41974
2022-01-31 00:00:00,37870.0,37938.0,36620.0,36998.67,59198.63,2193359248.085
2022-01-31 04:00:00,36998.67,37174.61,36794.81,37098.68,25195.949,931597509.86332
2022-01-31 08:00:00,37098.68,37338.33,36880.0,37245.0,33956.838,1261268943.50297
2022-01-31 12:00:00,37245.0,37880.0,36800.0,37694.46,78767.952,2941025548.2574
2022-01-31 16:00:00,37694.46,38741.73,37650.17,38400.0,90238.499,3455037063.75188
2022-01-31 20:00:00,38400.01,38725.6,38220.0,38439.04,31082.524,1194651904.74219
2022-02-01 00:00:00,38439.04,38630.0,38145.0,38570.11,30282.319,1162383300.98119
2022-02-01 04:00:00,38570.1,38625.0,38220.08,38420.65,27168.881,1043608064.04108
2022-02-01 08:00:00,38420.65,39100.0,37969.0,38402.86,83908.211,3228328185.96407
2022-02-01 12:00:00,38402.86,39049.43,38170.89,38604.97,101041.918,3898846374.99304
2022-02-01 16:00:00,38605.26,39260.26,38322.0,38356.04,79037.464,3066142922.71647
2022-02-01 20:00:00,38356.04,38884.6,38345.0,38680.51,31915.328,1233286935.60405
2022-02-02 00:00:00,38680.51,38834.18,38350.0,38540.29,25995.784,1002376245.65742
2022-02-02 04:00:00,38540.28,38540.29,38173.3,38268.32,32967.668,1264412890.6667
2022-02-02 08:00:00,38269.0,38580.0,38205.38,38473.75,26550.353,1020678148.67322
2022-02-02 12:00:00,38473.74,38725.5,37338.14,37419.51,111614.839,4236482120.87271
2022-02-02 16:00:00,37419.53,37646.09,37052.0,37538.91,70061.154,2615989125.23317
2022-02-02 20:00:00,37538.9,37630.0,36529.81,36892.03,70381.136,2608161339.5392
2022-02-03 00:00:00,36892.05,37040.0,36700.0,36801.12,31557.404,1163748005.28872
2022-02-03 04:00:00,36801.12,37074.0,36764.0,36995.5,26381.127,974522972.33104
2022-02-03 08:00:00,36995.5,37084.63,36250.0,36754.99,73514.476,2690089523.49516
2022-02-03 12:00:00,36754.99,36963.0,36204.3,36876.56,86926.339,3182351643.77214
2022-02-03 16:00:00,36876.56,37100.0,36431.79,36538.76,46202.179,1697157428.78321
2022-02-03 20:00:00,36538.76,37395.0,36256.0,37289.86,54074.703,1989219601.50499
2022-02-04 00:00:00,37287.33,37435.54,37011.0,37282.81,29031.865,1080899960.82431
2022-02-04 04:00:00,37282.8,38198.0,37226.41,37858.99,62919.964,2374771547.37729
2022-02-04 08:00:00,37859.0,38239.0,37778.88,37800.02,50036.92,1898285050.1706
2022-02-04 12:00:00,37800.02,39863.27,37278.93,39481.72,192162.067,7401040865.91601
2022-02-04 16:00:00,39481.72,40875.0,39426.91,40701.71,123507.677,4971081005.00356
2022-02-04 20:00:00,40703.33,41741.76,40357.04,41550.0,62447.277,2552577269.03169
2022-02-05 00:00:00,41550.0,41922.0,41155.45,41428.66,50762.567,2106008166.17857
2022-02-05 04:00:00,41428.67,41752.46,41352.85,41368.14,30117.916,1250183728.85935
2022-02-05 08:00:00,41367.74,41666.0,41194.62,41427.85,33173.44,1375141942.03933
2022-02-05 12:00:00,41427.85,41875.43,41300.0,41731.74,47248.057,1963840465.59575
2022-02-05 16:00:00,41731.74,41837.98,40920.0,41532.76,56042.46,2320463621.82233
2022-02-05 20:00:00,41532.76,41765.0,41316.72,41374.69,24839.63,1032330097.45457
2022-02-06 00:00:00,41374.68,41633.08,41313.01,41429.06,15577.328,646285789.11941
2022-02-06 04:00:00,41429.06,41700.0,41300.0,41588.0,20909.245,867692534.3023
2022-02-06 08:00:00,41586.94,41685.0,41438.81,41510.72,19093.225,793764829.61719
2022-02-06 12:00:00,41510.71,42400.0,41100.0,41494.99,82359.264,3424236470.18572
2022-02-06 16:00:00,41494.99,41734.11,41385.56,41692.8,25959.495,1079270382.80269
2022-02-06 20:00:00,41692.8,42656.8,41458.15,42361.35,51425.393,2161796756.84906
2022-02-07 00:00:00,42361.34,42933.82,41609.76,42784.68,75383.81,3185239634.58675
2022-02-07 04:00:00,42784.68,43092.0,42540.65,42712.8,36380.325,1555218610.89623
2022-02-07 08:00:00,42712.79,42757.12,42201.68,42692.25,42599.829,1810837951.09996
2022-02-07 12:00:00,42692.25,43887.81,42450.64,43805.26,104841.085,4526649789.91735
2022-02-07 16:00:00,43805.26,44541.16,43470.09,44243.0,114083.185,5017491749.24524
2022-02-07 20:00:00,44243.0,44438.39,43725.0,43829.99,44765.54,1971297453.46657
2022-02-08 00:00:00,43829.99,44171.3,43550.0,44162.22,32645.437,1432933782.73824
2022-02-08 04:00:00,44162.22,45600.0,44063.38,44842.26,85672.728,3837393787.15757
2022-02-08 08:00:00,44842.27,44910.0,43520.0,43978.64,97055.673,4267855658.28741
2022-02-08 12:00:00,43978.64,43978.64,42822.0,43406.53,101164.232,4390203358.4864
2022-02-08 16:00:00,43406.53,43690.0,42641.0,42985.41,85265.726,3672442484.85873
2022-02-08 20:00:00,42985.41,44395.0,42929.35,44021.57,66211.625,2909579644.59928
2022-02-09 00:00:00,44021.58,44325.52,43089.08,43321.58,46646.688,2037070462.85484
2022-02-09 04:00:00,43321.57,43910.0,43111.0,43798.9,38291.094,1666800119.88468
2022-02-09 08:00:00,43798.9,43934.0,43164.79,43686.65,51492.68,2240534111.37418
2022-02-09 12:00:00,43685.62,44436.44,43600.0,43855.17,72521.238,3193463837.65891
2022-02-09 16:00:00,43855.18,44704.0,43600.0,44455.07,56171.968,2480127385.06488
2022-02-09 20:00:00,44455.13,44826.0,44200.0,44358.08,35146.394,1564559386.10877
2022-02-10 00:00:00,44358.09,44386.48,43550.0,43748.78,38691.373,1701476231.07906
2022-02-10 04:00:00,43748.77,44106.45,43531.1,44066.19,32297.56,1415449846.95066
2022-02-10 08:00:00,44066.19,45172.65,44030.0,44815.74,70518.552,3145051259.52074
2022-02-10 12:00:00,44815.73,45700.0,43136.96,44936.02,228288.504,10125167822.38392
2022-02-10 16:00:00,44936.81,45847.5,44311.39,44355.73,118729.233,5358088567.42527
2022-02-10 20:00:00,44355.72,44579.91,43288.36,43471.29,75396.853,3311677660.16367
2022-02-11 00:00:00,43471.3,43739.89,42555.0,43310.87,76810.946,3314102266.60045
2022-02-11 04:00:00,43310.87,43399.0,42777.0,43330.46,34134.604,1471311076.05507
2022-02-11 08:00:00,43329.87,43607.1,42811.42,43332.95,53524.527,2320445477.27179
2022-02-11 12:00:00,43332.94,43900.0,43226.21,43648.87,75153.488,3276202517.11351
2022-02-11 16:00:00,43648.86,43746.52,42046.11,42725.35,109487.572,4700410792.89681
2022-02-11 20:00:00,42727.97,42859.36,41914.23,42366.0,65535.056,2777495440.00457
2022-02-12 00:00:00,42365.99,42491.19,42150.0,42279.98,22443.791,950167354.43743
2022-02-12 04:00:00,42279.99,42418.0,41711.0,42090.76,36733.607,1546249201.85847
2022-02-12 08:00:00,42090.75,42440.73,41838.68,42385.66,44270.171,1869685627.18401
2022-02-12 12:00:00,42386.01,42424.79,41756.57,42115.6,48108.457,2024591863.62697
2022-02-12 16:00:00,42115.61,42980.0,41981.72,42644.67,58651.074,2499709865.7386
2022-02-12 20:00:00,42644.66,42739.18,41540.0,42199.87,46062.225,1940610191.49611
2022-02-13 00:00:00,42199.88,42491.85,42035.6,42214.65,23847.546,1007938462.16813
2022-02-13 04:00:00,42214.65,42438.0,42101.83,42385.69,17997.913,761054752.89615
2022-02-13 08:00:00,42385.69,42647.25,42222.0,42462.0,26909.072,1142466373.98816
2022-02-13 12:00:00,42462.0,42755.97,42158.01,42548.47,42536.442,1807283928.15054
2022-02-13 16:00:00,42549.59,42570.0,41850.0,42015.27,50126.475,2113835299.84665
2022-02-13 20:00:00,42015.26,42477.0,41922.53,42041.13,30650.564,1294530491.8919
2022-02-14 00:00:00,42041.12,42169.02,41526.0,41892.95,43798.733,1831948516.7526
2022-02-14 04:00:00,41892.94,42357.91,41720.23,42290.41,31531.644,1324953599.7228
2022-02-14 08:00:00,42290.41,42400.0,41906.44,42107.81,39708.867,1673451420.73766
2022-02-14 12:00:00,42107.81,42846.84,41950.0,42565.0,82094.764,3486564585.11686
2022-02-14 16:00:00,42565.0,42888.0,41783.11,42102.29,71326.145,3019944014.52896
2022-02-14 20:00:00,42102.28,42784.1,41971.57,42525.14,35530.78,1507083605.52695
2022-02-15 00:00:00,42525.14,43679.71,42406.23,43535.1,53247.791,2301925321.67948
2022-02-15 04:00:00,43535.1,43777.0,43368.1,43665.7,27010.686,1176775012.09371
2022-02-15 08:00:00,43665.8,44442.3,43579.4,44214.4,66566.243,2931471794.64154
2022-02-15 12:00:00,44214.3,44489.0,44000.1,44190.3,56126.27,2483054584.83709
2022-02-15 16:00:00,44190.3,44249.0,43850.0,43989.6,38558.184,1697687908.75342
2022-02-15 20:00:00,43989.7,44777.0,43939.2,44529.6,35226.247,1560084521.32929
2022-02-16 00:00:00,44529.7,44536.8,43885.0,43970.9,31320.914,1381878345.33476
2022-02-16 04:00:00,43970.9,44183.6,43650.4,44165.5,33867.667,1488352690.67555
2022-02-16 08:00:00,44165.6,44313.1,43860.0,44160.6,32542.713,1436039647.25856
2022-02-16 12:00:00,44160.7,44205.0,43277.8,43588.5,71318.908,3116844083.29712
2022-02-16 16:00:00,43591.6,44330.0,43336.5,44202.2,58647.276,2570254193.98457
2022-02-16 20:00:00,44202.1,44377.0,43820.0,43860.7,28092.809,1238179936.79773
2022-02-17 00:00:00,43860.8,44150.0,43555.7,43574.3,31513.32,1383659726.58602
2022-02-17 04:00:00,43574.3,43941.0,43320.1,43902.4,36810.479,1605925939.6843
2022-02-17 08:00:00,43902.3,44020.0,42890.0,43158.2,66102.146,2863417214.51422
2022-02-17 12:00:00,43158.3,43347.8,41664.0,41907.7,116895.344,4949673996.15659
2022-02-17 16:00:00,41907.8,42089.8,40711.0,41177.1,106116.646,4397393036.86413
2022-02-17 20:00:00,41177.1,41177.1,40020.1,40491.7,76521.049,3106644772.53926
2022-02-18 00:00:00,40491.8,40944.1,40273.0,40677.0,39384.765,1599654232.6873
2022-02-18 04:00:00,40677.0,40759.0,40467.0,40637.0,22165.491,900358092.86925
2022-02-18 08:00:00,40637.1,40938.0,40073.1,40167.2,48186.807,1952656979.96387
2022-02-18 12:00:00,40167.2,40782.9,39605.8,39805.1,135316.386,5429988835.95642
2022-02-18 16:00:00,39805.2,40429.7,39422.0,40196.2,100326.422,4014056385.09512
2022-02-18 20:00:00,40196.2,40269.2,39712.7,39966.8,32299.911,1291375383.16277
2022-02-19 00:00:00,39966.8,40295.2,39896.8,40107.6,20450.295,820707521.1706
2022-02-19 04:00:00,40107.7,40438.7,40053.0,40245.8,20114.636,809850187.41216
2022-02-19 08:00:00,40246.1,40278.8,39620.3,39822.8,44978.13,1794877508.478
2022-02-19 12:00:00,39822.8,40050.0,39610.3,39950.1,41785.86,1665465372.31836
2022-02-19 16:00:00,39950.1,40341.5,39811.2,39959.0,39707.42,1591201024.8477
2022-02-19 20:00:00,39957.9,40119.0,39777.0,40052.6,18588.334,742807058.90287
2022-02-20 00:00:00,40052.6,40100.1,39660.3,39778.1,23054.423,919228937.73878
2022-02-20 04:00:00,39778.1,39828.5,38553.5,38770.4,87319.496,3413712977.65332
2022-02-20 08:00:00,38770.3,38830.0,37905.0,38316.0,80018.535,3062822132.92417
2022-02-20 12:00:00,38316.0,38594.0,38000.0,38308.9,56242.356,2151911640.97177
2022-02-20 16:00:00,38309.0,38479.9,38162.0,38379.1,29253.352,1121455359.65591
2022-02-20 20:00:00,38379.2,38958.2,38026.2,38368.1,53852.282,2072113993.87816
2022-02-21 00:00:00,38367.9,39385.0,38177.0,38900.1,68441.788,2661668897.84925
2022-02-21 04:00:00,38900.0,39510.0,38883.6,39266.2,39550.103,1550050589.68584
2022-02-21 08:00:00,39266.0,39335.0,37314.5,37549.9,101600.8,3890046294.12828
2022-02-21 12:00:00,37550.0,39300.0,37171.2,38804.5,181683.274,6934008857.68412
2022-02-21 16:00:00,38804.5,39138.0,37530.0,38114.5,138733.605,5293360646.5539
2022-02-21 20:00:00,38114.5,38450.0,36762.0,36986.4,116382.245,4356405965.71709
2022-02-22 00:00:00,36986.4,37449.4,36310.1,36580.0,85764.986,3164346338.15966
2022-02-22 04:00:00,36580.1,37250.0,36500.0,36748.6,66126.344,2431736581.19557
2022-02-22 08:00:00,36748.7,37868.0,36727.1,37504.7,75416.597,2816356786.97006
2022-02-22 12:00:00,37504.7,38318.0,37260.0,37744.7,107726.302,4067039219.57036
2022-02-22 16:00:00,37744.6,38142.3,37350.0,38039.6,81747.993,3082469786.71627
2022-02-22 20:00:00,38039.7,38450.0,37736.0,38212.0,48531.275,1846377808.29916
2022-02-23 00:00:00,38212.1,38335.2,37500.4,37730.4,47089.349,1785470088.10671
2022-02-23 04:00:00,37730.4,38190.0,37687.7,38121.6,38072.803,1445680899.77867
2022-02-23 08:00:00,38121.5,39148.0,38052.8,38757.2,80640.954,3121966215.61615
2022-02-23 12:00:00,38757.3,39250.0,38433.0,38504.9,77306.212,2999252190.27092
2022-02-23 16:00:00,38505.0,38770.0,37522.0,37602.8,94397.828,3600363005.15572
2022-02-23 20:00:00,37600.9,37775.0,36963.2,37227.8,70549.109,2641411672.96063
2022-02-24 00:00:00,37227.9,37400.0,34673.1,34907.8,162571.113,5846856294.77816
2022-02-24 04:00:00,34907.8,35569.9,34303.7,35282.3,173189.378,6031190355.75334
2022-02-24 08:00:00,35282.3,35870.0,34763.2,35425.4,132369.489,4677123735.6247
2022-02-24 12:00:00,35425.4,36126.1,35036.7,35892.2,144996.937,5150844534.66531
2022-02-24 16:00:00,35892.2,37365.1,35700.1,37272.3,149591.851,5436574941.43504
2022-02-24 20:00:00,37272.3,40376.1,37252.8,38315.1,157102.139,6036661194.59386
2022-02-25 00:00:00,38316.2,39000.0,38116.3,38899.4,61487.741,2371623193.53734
2022-02-25 04:00:00,38899.0,38912.7,38260.0,38462.5,43619.074,1683059248.12042
2022-02-25 08:00:00,38462.5,38878.5,37999.2,38730.0,67379.295,2589979136.75144
2022-02-25 12:00:00,38730.0,39750.0,38669.6,39388.5,127808.421,5006978313.22635
2022-02-25 16:00:00,39388.5,39584.2,38519.2,38667.3,69050.423,2691694018.14194
